id,num_drivers,created_at,updated_at,driver_eta
58708,8,2018-01-06 05:20:35.589698,2018-01-06 05:20:35.589698,0
58709,7,2018-01-06 05:21:35.734834,2018-01-06 05:21:35.734834,0
58710,7,2018-01-06 05:21:55.510471,2018-01-06 05:21:55.510471,1
58711,6,2018-01-06 05:27:15.630134,2018-01-06 05:27:15.630134,1
58716,7,2018-01-06 05:35:15.520141,2018-01-06 05:35:15.520141,2
58717,6,2018-01-06 05:37:55.725795,2018-01-06 05:37:55.725795,4
58718,5,2018-01-06 05:39:15.514534,2018-01-06 05:39:15.514534,4
58719,6,2018-01-06 05:45:15.74277,2018-01-06 05:45:15.74277,2
58724,6,2018-01-06 05:49:55.702878,2018-01-06 05:49:55.702878,2
58725,5,2018-01-06 05:51:35.701089,2018-01-06 05:51:35.701089,2
58726,6,2018-01-06 05:53:35.598524,2018-01-06 05:53:35.598524,1
58730,6,2018-01-06 05:56:55.545017,2018-01-06 05:56:55.545017,1
58732,5,2018-01-06 06:03:35.5379,2018-01-06 06:03:35.5379,2
58733,4,2018-01-06 06:04:35.587108,2018-01-06 06:04:35.587108,2
58739,4,2018-01-06 06:12:15.767715,2018-01-06 06:12:15.767715,5
58740,5,2018-01-06 06:14:15.607143,2018-01-06 06:14:15.607143,2
58742,7,2018-01-06 06:15:15.768721,2018-01-06 06:15:15.768721,2
58744,7,2018-01-06 06:19:35.780018,2018-01-06 06:19:35.780018,2
58745,7,2018-01-06 06:21:35.763521,2018-01-06 06:21:35.763521,1
58746,8,2018-01-06 06:26:35.903946,2018-01-06 06:26:35.903946,2
58747,6,2018-01-06 06:28:35.675735,2018-01-06 06:28:35.675735,2
58749,6,2018-01-06 06:29:55.593667,2018-01-06 06:29:55.593667,1
58751,6,2018-01-06 06:33:55.570899,2018-01-06 06:33:55.570899,1
58752,5,2018-01-06 06:39:55.767421,2018-01-06 06:39:55.767421,2
58754,5,2018-01-06 06:41:15.71981,2018-01-06 06:41:15.71981,2
58756,5,2018-01-06 06:45:35.573057,2018-01-06 06:45:35.573057,0
58758,2,2018-01-06 06:46:55.675001,2018-01-06 06:46:55.675001,0
58760,1,2018-01-06 06:47:35.712116,2018-01-06 06:47:35.712116,1
58762,2,2018-01-06 06:48:15.562926,2018-01-06 06:48:15.562926,2
58763,3,2018-01-06 06:48:55.509358,2018-01-06 06:48:55.509358,2
58765,3,2018-01-06 06:50:15.729154,2018-01-06 06:50:15.729154,4
58768,1,2018-01-06 06:52:55.525142,2018-01-06 06:52:55.525142,15
58769,2,2018-01-06 06:53:35.521288,2018-01-06 06:53:35.521288,5
58774,1,2018-01-06 06:56:15.731535,2018-01-06 06:56:15.731535,2
58775,2,2018-01-06 06:56:55.734882,2018-01-06 06:56:55.734882,2
58777,1,2018-01-06 06:57:35.605407,2018-01-06 06:57:35.605407,3
58778,1,2018-01-06 06:58:55.524892,2018-01-06 06:58:55.524892,4
58779,2,2018-01-06 07:00:55.704292,2018-01-06 07:00:55.704292,4
58783,0,2018-01-06 07:04:15.558052,2018-01-06 07:04:15.558052,1000
58785,2,2018-01-06 07:05:35.732589,2018-01-06 07:05:35.732589,3
58787,2,2018-01-06 07:08:15.61563,2018-01-06 07:08:15.61563,4
58788,1,2018-01-06 07:09:35.540468,2018-01-06 07:09:35.540468,4
58789,2,2018-01-06 07:12:15.762316,2018-01-06 07:12:15.762316,2
58790,3,2018-01-06 07:12:55.672949,2018-01-06 07:12:55.672949,2
58791,3,2018-01-06 07:13:35.772513,2018-01-06 07:13:35.772513,1
58793,3,2018-01-06 07:14:15.637224,2018-01-06 07:14:15.637224,1
58794,2,2018-01-06 07:14:35.743299,2018-01-06 07:14:35.743299,2
58795,2,2018-01-06 07:15:15.779335,2018-01-06 07:15:15.779335,3
58800,1,2018-01-06 07:21:55.578644,2018-01-06 07:21:55.578644,12
58802,1,2018-01-06 07:22:35.589488,2018-01-06 07:22:35.589488,11
58804,2,2018-01-06 07:23:55.706002,2018-01-06 07:23:55.706002,6
58807,1,2018-01-06 07:25:55.727817,2018-01-06 07:25:55.727817,5
58809,1,2018-01-06 07:26:35.677182,2018-01-06 07:26:35.677182,4
58810,0,2018-01-06 07:27:16.816604,2018-01-06 07:27:16.816604,1000
58811,1,2018-01-06 07:34:55.545065,2018-01-06 07:34:55.545065,4
58813,1,2018-01-06 07:35:35.562373,2018-01-06 07:35:35.562373,4
58815,2,2018-01-06 07:37:35.730045,2018-01-06 07:37:35.730045,3
58816,2,2018-01-06 07:38:55.753724,2018-01-06 07:38:55.753724,2
58819,4,2018-01-06 07:43:35.556001,2018-01-06 07:43:35.556001,1
58823,5,2018-01-06 07:50:37.366292,2018-01-06 07:50:37.366292,0
58825,6,2018-01-06 07:51:55.576149,2018-01-06 07:51:55.576149,1
58826,7,2018-01-06 07:55:15.744138,2018-01-06 07:55:15.744138,1
58828,7,2018-01-06 07:57:15.905221,2018-01-06 07:57:15.905221,1
58830,7,2018-01-06 07:59:15.583973,2018-01-06 07:59:15.583973,1
58831,7,2018-01-06 08:02:35.749901,2018-01-06 08:02:35.749901,0
58832,7,2018-01-06 08:03:15.669933,2018-01-06 08:03:15.669933,1
58833,6,2018-01-06 08:03:55.656452,2018-01-06 08:03:55.656452,2
58834,6,2018-01-06 08:04:35.625343,2018-01-06 08:04:35.625343,3
58836,4,2018-01-06 08:05:15.739641,2018-01-06 08:05:15.739641,3
58837,4,2018-01-06 08:05:35.642069,2018-01-06 08:05:35.642069,4
58840,4,2018-01-06 08:06:55.803651,2018-01-06 08:06:55.803651,1
58842,5,2018-01-06 08:08:35.775871,2018-01-06 08:08:35.775871,1
58843,5,2018-01-06 08:09:16.122965,2018-01-06 08:09:16.122965,2
58845,3,2018-01-06 08:10:15.549337,2018-01-06 08:10:15.549337,3
58849,2,2018-01-06 08:12:55.685578,2018-01-06 08:12:55.685578,3
58850,2,2018-01-06 08:13:35.62749,2018-01-06 08:13:35.62749,4
58852,2,2018-01-06 08:16:55.762372,2018-01-06 08:16:55.762372,4
58854,1,2018-01-06 08:18:55.535548,2018-01-06 08:18:55.535548,2
58855,1,2018-01-06 08:20:55.771521,2018-01-06 08:20:55.771521,3
58856,0,2018-01-06 08:21:36.104474,2018-01-06 08:21:36.104474,1000
58858,1,2018-01-06 13:25:35.433194,2018-01-06 13:25:35.433194,14
58859,1,2018-01-06 13:26:15.714207,2018-01-06 13:26:15.714207,13
58861,1,2018-01-06 13:26:55.664216,2018-01-06 13:26:55.664216,11
58863,2,2018-01-06 13:27:35.712955,2018-01-06 13:27:35.712955,9
58864,2,2018-01-06 13:28:15.695013,2018-01-06 13:28:15.695013,8
58866,2,2018-01-06 13:28:55.58749,2018-01-06 13:28:55.58749,6
58867,2,2018-01-06 13:29:35.619566,2018-01-06 13:29:35.619566,5
58868,2,2018-01-06 13:30:15.503881,2018-01-06 13:30:15.503881,4
58869,2,2018-01-06 13:30:55.44954,2018-01-06 13:30:55.44954,3
58870,2,2018-01-06 13:31:35.559577,2018-01-06 13:31:35.559577,2
58872,3,2018-01-06 13:34:15.702589,2018-01-06 13:34:15.702589,1
58712,7,2018-01-06 05:28:15.79448,2018-01-06 05:28:15.79448,1
58713,6,2018-01-06 05:33:15.808676,2018-01-06 05:33:15.808676,2
58714,6,2018-01-06 05:33:56.240173,2018-01-06 05:33:56.240173,3
58715,6,2018-01-06 05:34:35.546449,2018-01-06 05:34:35.546449,4
58720,6,2018-01-06 05:47:35.799102,2018-01-06 05:47:35.799102,1
58721,6,2018-01-06 05:48:15.722721,2018-01-06 05:48:15.722721,0
58722,6,2018-01-06 05:48:55.652429,2018-01-06 05:48:55.652429,1
58723,5,2018-01-06 05:49:35.546259,2018-01-06 05:49:35.546259,2
58727,7,2018-01-06 05:54:35.622062,2018-01-06 05:54:35.622062,1
58728,6,2018-01-06 05:55:55.775611,2018-01-06 05:55:55.775611,1
58729,5,2018-01-06 05:56:35.646891,2018-01-06 05:56:35.646891,1
58731,5,2018-01-06 06:02:35.782541,2018-01-06 06:02:35.782541,1
58734,5,2018-01-06 06:04:55.734899,2018-01-06 06:04:55.734899,2
58735,6,2018-01-06 06:05:55.529559,2018-01-06 06:05:55.529559,2
58736,5,2018-01-06 06:08:35.642164,2018-01-06 06:08:35.642164,2
58737,6,2018-01-06 06:09:15.586721,2018-01-06 06:09:15.586721,2
58738,5,2018-01-06 06:09:55.491814,2018-01-06 06:09:55.491814,2
58741,6,2018-01-06 06:14:35.845858,2018-01-06 06:14:35.845858,2
58743,6,2018-01-06 06:16:55.775336,2018-01-06 06:16:55.775336,2
58748,7,2018-01-06 06:28:55.810665,2018-01-06 06:28:55.810665,2
58750,5,2018-01-06 06:31:35.547271,2018-01-06 06:31:35.547271,1
58753,4,2018-01-06 06:40:55.519918,2018-01-06 06:40:55.519918,2
58755,4,2018-01-06 06:45:15.702106,2018-01-06 06:45:15.702106,2
58757,3,2018-01-06 06:45:55.609919,2018-01-06 06:45:55.609919,0
58759,2,2018-01-06 06:47:15.517522,2018-01-06 06:47:15.517522,1
58761,2,2018-01-06 06:47:55.507655,2018-01-06 06:47:55.507655,1
58764,3,2018-01-06 06:49:15.611156,2018-01-06 06:49:15.611156,3
58766,3,2018-01-06 06:51:15.529348,2018-01-06 06:51:15.529348,5
58767,2,2018-01-06 06:51:55.490568,2018-01-06 06:51:55.490568,5
58770,1,2018-01-06 06:53:55.583866,2018-01-06 06:53:55.583866,15
58771,2,2018-01-06 06:54:35.593642,2018-01-06 06:54:35.593642,5
58772,3,2018-01-06 06:55:15.559141,2018-01-06 06:55:15.559141,2
58773,2,2018-01-06 06:55:55.529729,2018-01-06 06:55:55.529729,2
58776,1,2018-01-06 06:57:15.602787,2018-01-06 06:57:15.602787,2
58780,1,2018-01-06 07:01:55.50833,2018-01-06 07:01:55.50833,6
58781,1,2018-01-06 07:02:35.657769,2018-01-06 07:02:35.657769,5
58782,1,2018-01-06 07:03:57.871372,2018-01-06 07:03:57.871372,4
58784,1,2018-01-06 07:04:35.724117,2018-01-06 07:04:35.724117,4
58786,1,2018-01-06 07:06:35.754464,2018-01-06 07:06:35.754464,4
58792,3,2018-01-06 07:13:55.667706,2018-01-06 07:13:55.667706,2
58796,1,2018-01-06 07:16:55.571523,2018-01-06 07:16:55.571523,17
58797,1,2018-01-06 07:18:35.747292,2018-01-06 07:18:35.747292,16
58798,0,2018-01-06 07:20:15.788295,2018-01-06 07:20:15.788295,1000
58799,1,2018-01-06 07:21:35.538381,2018-01-06 07:21:35.538381,13
58801,2,2018-01-06 07:22:15.782405,2018-01-06 07:22:15.782405,4
58803,0,2018-01-06 07:22:55.442104,2018-01-06 07:22:55.442104,1000
58805,3,2018-01-06 07:24:15.909397,2018-01-06 07:24:15.909397,4
58806,2,2018-01-06 07:25:35.855005,2018-01-06 07:25:35.855005,5
58808,2,2018-01-06 07:26:15.769114,2018-01-06 07:26:15.769114,5
58812,2,2018-01-06 07:35:15.650727,2018-01-06 07:35:15.650727,2
58814,1,2018-01-06 07:36:35.613701,2018-01-06 07:36:35.613701,5
58817,3,2018-01-06 07:39:15.82239,2018-01-06 07:39:15.82239,2
58818,3,2018-01-06 07:39:57.735551,2018-01-06 07:39:57.735551,1
58820,3,2018-01-06 07:47:15.548194,2018-01-06 07:47:15.548194,1
58821,4,2018-01-06 07:48:35.842769,2018-01-06 07:48:35.842769,1
58822,5,2018-01-06 07:50:15.571962,2018-01-06 07:50:15.571962,1
58824,6,2018-01-06 07:50:56.105216,2018-01-06 07:50:56.105216,0
58827,7,2018-01-06 07:56:15.849608,2018-01-06 07:56:15.849608,0
58829,7,2018-01-06 07:58:15.853018,2018-01-06 07:58:15.853018,0
58835,5,2018-01-06 08:04:55.783513,2018-01-06 08:04:55.783513,3
58838,4,2018-01-06 08:05:55.665109,2018-01-06 08:05:55.665109,3
58839,4,2018-01-06 08:06:35.688088,2018-01-06 08:06:35.688088,2
58841,4,2018-01-06 08:07:35.753658,2018-01-06 08:07:35.753658,0
58844,3,2018-01-06 08:09:55.720215,2018-01-06 08:09:55.720215,2
58846,3,2018-01-06 08:10:35.676477,2018-01-06 08:10:35.676477,2
58847,3,2018-01-06 08:11:15.64038,2018-01-06 08:11:15.64038,1
58848,2,2018-01-06 08:11:55.542581,2018-01-06 08:11:55.542581,4
58851,2,2018-01-06 08:14:35.736273,2018-01-06 08:14:35.736273,5
58853,1,2018-01-06 08:17:55.482335,2018-01-06 08:17:55.482335,3
58857,1,2018-01-06 13:23:55.698107,2018-01-06 13:23:55.698107,15
58860,1,2018-01-06 13:26:35.528615,2018-01-06 13:26:35.528615,12
58862,2,2018-01-06 13:27:15.52283,2018-01-06 13:27:15.52283,4
58865,2,2018-01-06 13:28:35.495076,2018-01-06 13:28:35.495076,7
58871,2,2018-01-06 13:32:35.579744,2018-01-06 13:32:35.579744,1
58873,3,2018-01-06 13:36:36.882404,2018-01-06 13:36:36.882404,0
58874,3,2018-01-06 13:37:16.72471,2018-01-06 13:37:16.72471,1
58875,2,2018-01-06 13:37:36.914214,2018-01-06 13:37:36.914214,4
58876,3,2018-01-06 13:44:16.751392,2018-01-06 13:44:16.751392,2
58877,3,2018-01-06 13:45:56.752832,2018-01-06 13:45:56.752832,1
58878,3,2018-01-06 13:46:36.695124,2018-01-06 13:46:36.695124,0
58879,2,2018-01-06 13:47:56.539805,2018-01-06 13:47:56.539805,4
58880,1,2018-01-06 13:51:56.83136,2018-01-06 13:51:56.83136,4
58881,2,2018-01-06 13:54:56.742781,2018-01-06 13:54:56.742781,3
58882,2,2018-01-06 13:56:16.734312,2018-01-06 13:56:16.734312,2
58883,2,2018-01-06 13:57:16.754158,2018-01-06 13:57:16.754158,1
58884,1,2018-01-06 14:02:16.551961,2018-01-06 14:02:16.551961,4
58885,0,2018-01-06 14:09:16.77338,2018-01-06 14:09:16.77338,1000
58886,1,2018-01-06 14:09:56.738688,2018-01-06 14:09:56.738688,24
58887,1,2018-01-06 14:10:16.540036,2018-01-06 14:10:16.540036,23
58888,1,2018-01-06 14:10:56.849688,2018-01-06 14:10:56.849688,22
58889,2,2018-01-06 14:11:16.641327,2018-01-06 14:11:16.641327,4
58890,2,2018-01-06 14:11:56.618501,2018-01-06 14:11:56.618501,3
58891,2,2018-01-06 14:13:36.874053,2018-01-06 14:13:36.874053,2
58892,2,2018-01-06 14:14:36.8827,2018-01-06 14:14:36.8827,1
58893,1,2018-01-06 14:22:16.598471,2018-01-06 14:22:16.598471,1
58894,2,2018-01-06 14:22:36.768022,2018-01-06 14:22:36.768022,1
58895,3,2018-01-06 14:27:16.689988,2018-01-06 14:27:16.689988,1
58896,3,2018-01-06 14:31:56.591633,2018-01-06 14:31:56.591633,0
58897,3,2018-01-06 14:33:56.834365,2018-01-06 14:33:56.834365,1
58898,3,2018-01-06 14:40:36.666504,2018-01-06 14:40:36.666504,2
58899,3,2018-01-06 14:41:36.756934,2018-01-06 14:41:36.756934,1
58900,3,2018-01-06 14:44:16.906046,2018-01-06 14:44:16.906046,2
58901,3,2018-01-06 14:52:36.703045,2018-01-06 14:52:36.703045,1
58902,3,2018-01-06 14:53:16.622722,2018-01-06 14:53:16.622722,0
58903,3,2018-01-06 14:54:56.67564,2018-01-06 14:54:56.67564,1
58904,3,2018-01-06 14:55:16.781757,2018-01-06 14:55:16.781757,2
58905,2,2018-01-06 14:57:16.66653,2018-01-06 14:57:16.66653,2
58906,2,2018-01-06 15:02:56.896891,2018-01-06 15:02:56.896891,1
58907,2,2018-01-06 15:03:36.869276,2018-01-06 15:03:36.869276,0
58908,2,2018-01-06 15:04:16.800618,2018-01-06 15:04:16.800618,1
58909,1,2018-01-06 15:04:36.726654,2018-01-06 15:04:36.726654,2
58910,0,2018-01-06 15:12:36.691791,2018-01-06 15:12:36.691791,1000
58911,1,2018-01-06 15:12:56.76546,2018-01-06 15:12:56.76546,2
58912,2,2018-01-06 15:13:36.794882,2018-01-06 15:13:36.794882,2
58913,1,2018-01-06 15:13:56.880248,2018-01-06 15:13:56.880248,2
58914,1,2018-01-06 15:14:56.584895,2018-01-06 15:14:56.584895,1
58915,1,2018-01-06 15:15:36.619318,2018-01-06 15:15:36.619318,2
58916,1,2018-01-06 15:15:56.866121,2018-01-06 15:15:56.866121,1
58917,2,2018-01-06 15:16:36.907131,2018-01-06 15:16:36.907131,1
58918,2,2018-01-06 15:17:33.816215,2018-01-06 15:17:33.816215,0
58919,2,2018-01-06 15:18:33.696186,2018-01-06 15:18:33.696186,1
58920,2,2018-01-06 15:19:13.652501,2018-01-06 15:19:13.652501,2
58921,2,2018-01-06 15:20:53.859826,2018-01-06 15:20:53.859826,1
58922,2,2018-01-06 15:22:33.850279,2018-01-06 15:22:33.850279,0
58923,2,2018-01-06 15:23:13.926707,2018-01-06 15:23:13.926707,1
58924,3,2018-01-06 15:24:33.896974,2018-01-06 15:24:33.896974,2
58925,3,2018-01-06 15:25:33.768825,2018-01-06 15:25:33.768825,3
58926,2,2018-01-06 15:27:13.923636,2018-01-06 15:27:13.923636,4
58927,2,2018-01-06 15:27:33.925176,2018-01-06 15:27:33.925176,3
58928,3,2018-01-06 15:33:13.905486,2018-01-06 15:33:13.905486,3
58929,2,2018-01-06 15:33:33.972475,2018-01-06 15:33:33.972475,3
58930,1,2018-01-06 15:46:13.632031,2018-01-06 15:46:13.632031,3
58931,0,2018-01-06 15:54:33.750877,2018-01-06 15:54:33.750877,1000
58932,1,2018-01-06 16:06:33.740859,2018-01-06 16:06:33.740859,17
58933,1,2018-01-06 16:07:33.894055,2018-01-06 16:07:33.894055,16
58934,1,2018-01-06 16:08:53.985966,2018-01-06 16:08:53.985966,15
58935,1,2018-01-06 16:10:53.977266,2018-01-06 16:10:53.977266,16
58936,2,2018-01-06 16:12:53.691303,2018-01-06 16:12:53.691303,3
58937,2,2018-01-06 16:16:13.829311,2018-01-06 16:16:13.829311,2
58938,2,2018-01-06 16:19:13.846273,2018-01-06 16:19:13.846273,3
58939,2,2018-01-06 16:20:53.76785,2018-01-06 16:20:53.76785,2
58940,2,2018-01-06 16:22:54.064218,2018-01-06 16:22:54.064218,3
58941,3,2018-01-06 16:28:53.760812,2018-01-06 16:28:53.760812,1
58942,2,2018-01-06 16:30:33.860201,2018-01-06 16:30:33.860201,1
58943,1,2018-01-06 16:35:13.9905,2018-01-06 16:35:13.9905,1
58944,3,2018-01-06 16:41:33.836216,2018-01-06 16:41:33.836216,1
58945,2,2018-01-06 16:44:13.982796,2018-01-06 16:44:13.982796,17
58946,3,2018-01-06 16:45:53.768356,2018-01-06 16:45:53.768356,6
58947,3,2018-01-06 16:48:15.730371,2018-01-06 16:48:15.730371,5
58948,3,2018-01-06 16:49:53.849818,2018-01-06 16:49:53.849818,4
58949,3,2018-01-06 16:50:33.948257,2018-01-06 16:50:33.948257,5
58950,4,2018-01-06 16:51:33.741625,2018-01-06 16:51:33.741625,5
58951,4,2018-01-06 16:52:13.657667,2018-01-06 16:52:13.657667,4
58952,4,2018-01-06 16:53:53.800552,2018-01-06 16:53:53.800552,3
58953,4,2018-01-06 16:55:33.797925,2018-01-06 16:55:33.797925,2
58954,5,2018-01-06 16:58:33.987268,2018-01-06 16:58:33.987268,2
58955,6,2018-01-06 17:00:14.200291,2018-01-06 17:00:14.200291,2
58956,6,2018-01-06 17:04:34.448073,2018-01-06 17:04:34.448073,1
58957,6,2018-01-06 17:05:53.793512,2018-01-06 17:05:53.793512,0
58958,6,2018-01-06 17:07:13.758515,2018-01-06 17:07:13.758515,1
58959,6,2018-01-06 17:07:53.943484,2018-01-06 17:07:53.943484,2
58960,5,2018-01-06 17:08:33.956292,2018-01-06 17:08:33.956292,2
58961,5,2018-01-06 17:11:53.87401,2018-01-06 17:11:53.87401,1
58962,5,2018-01-06 17:13:33.956218,2018-01-06 17:13:33.956218,0
58963,5,2018-01-06 17:14:13.977703,2018-01-06 17:14:13.977703,1
58964,5,2018-01-06 17:15:34.089894,2018-01-06 17:15:34.089894,2
58965,5,2018-01-06 17:17:13.836798,2018-01-06 17:17:13.836798,3
58966,6,2018-01-06 17:20:53.961756,2018-01-06 17:20:53.961756,2
58967,7,2018-01-06 17:22:33.907451,2018-01-06 17:22:33.907451,2
58968,8,2018-01-06 17:23:13.867914,2018-01-06 17:23:13.867914,2
58969,7,2018-01-06 17:23:33.98999,2018-01-06 17:23:33.98999,2
58970,6,2018-01-06 17:26:13.862418,2018-01-06 17:26:13.862418,2
58971,7,2018-01-06 17:26:54.039802,2018-01-06 17:26:54.039802,2
58972,6,2018-01-06 17:29:34.097892,2018-01-06 17:29:34.097892,2
58973,5,2018-01-06 17:32:33.789614,2018-01-06 17:32:33.789614,2
58974,6,2018-01-06 17:33:33.930148,2018-01-06 17:33:33.930148,2
58975,7,2018-01-06 17:37:13.905962,2018-01-06 17:37:13.905962,2
58976,8,2018-01-06 17:37:53.924216,2018-01-06 17:37:53.924216,2
58977,7,2018-01-06 17:38:54.28065,2018-01-06 17:38:54.28065,2
58978,6,2018-01-06 17:39:53.872475,2018-01-06 17:39:53.872475,3
58979,6,2018-01-06 17:40:14.047434,2018-01-06 17:40:14.047434,2
58980,6,2018-01-06 17:41:15.099251,2018-01-06 17:41:15.099251,4
58981,4,2018-01-06 17:41:53.824528,2018-01-06 17:41:53.824528,4
58982,5,2018-01-06 17:42:33.831194,2018-01-06 17:42:33.831194,4
58983,4,2018-01-06 17:43:53.945177,2018-01-06 17:43:53.945177,4
58984,5,2018-01-06 17:45:13.956963,2018-01-06 17:45:13.956963,2
58985,4,2018-01-06 17:46:53.976897,2018-01-06 17:46:53.976897,4
58986,4,2018-01-06 17:48:33.781716,2018-01-06 17:48:33.781716,2
58987,5,2018-01-06 17:50:34.031268,2018-01-06 17:50:34.031268,2
58988,6,2018-01-06 17:51:14.228951,2018-01-06 17:51:14.228951,1
58989,7,2018-01-06 17:51:54.073957,2018-01-06 17:51:54.073957,1
58990,6,2018-01-06 17:52:53.763957,2018-01-06 17:52:53.763957,1
58991,6,2018-01-06 17:54:53.796672,2018-01-06 17:54:53.796672,0
58992,6,2018-01-06 17:56:13.86395,2018-01-06 17:56:13.86395,1
58993,7,2018-01-06 17:58:14.172001,2018-01-06 17:58:14.172001,1
58994,6,2018-01-06 17:59:34.018912,2018-01-06 17:59:34.018912,1
58995,7,2018-01-06 17:59:53.901859,2018-01-06 17:59:53.901859,1
58996,6,2018-01-06 18:00:34.009578,2018-01-06 18:00:34.009578,2
58997,6,2018-01-06 18:02:13.739718,2018-01-06 18:02:13.739718,1
58998,7,2018-01-06 18:04:14.103588,2018-01-06 18:04:14.103588,1
58999,7,2018-01-06 18:05:53.948954,2018-01-06 18:05:53.948954,2
59000,8,2018-01-06 18:08:13.83608,2018-01-06 18:08:13.83608,2
59001,9,2018-01-06 18:08:34.1911,2018-01-06 18:08:34.1911,2
59002,8,2018-01-06 18:09:13.968955,2018-01-06 18:09:13.968955,2
59003,8,2018-01-06 18:09:54.032382,2018-01-06 18:09:54.032382,1
59004,9,2018-01-06 18:11:54.457907,2018-01-06 18:11:54.457907,0
59005,9,2018-01-06 18:12:34.104273,2018-01-06 18:12:34.104273,1
59006,8,2018-01-06 18:13:53.908221,2018-01-06 18:13:53.908221,1
59007,9,2018-01-06 18:17:34.205024,2018-01-06 18:17:34.205024,1
59008,10,2018-01-06 18:17:54.163916,2018-01-06 18:17:54.163916,1
59009,11,2018-01-06 18:19:34.131404,2018-01-06 18:19:34.131404,1
59010,10,2018-01-06 18:19:54.39034,2018-01-06 18:19:54.39034,1
59011,11,2018-01-06 18:20:34.097424,2018-01-06 18:20:34.097424,1
59012,12,2018-01-06 18:22:14.339093,2018-01-06 18:22:14.339093,1
59013,11,2018-01-06 18:22:34.494172,2018-01-06 18:22:34.494172,1
59014,12,2018-01-06 18:23:14.515366,2018-01-06 18:23:14.515366,1
59015,13,2018-01-06 18:25:34.538358,2018-01-06 18:25:34.538358,1
59016,12,2018-01-06 18:25:54.216647,2018-01-06 18:25:54.216647,1
59017,11,2018-01-06 18:26:54.230654,2018-01-06 18:26:54.230654,1
59018,11,2018-01-06 18:28:14.121729,2018-01-06 18:28:14.121729,0
59019,10,2018-01-06 18:29:34.315624,2018-01-06 18:29:34.315624,1
59020,10,2018-01-06 18:34:34.17881,2018-01-06 18:34:34.17881,2
59021,9,2018-01-06 18:35:13.896124,2018-01-06 18:35:13.896124,2
59022,8,2018-01-06 18:35:34.188585,2018-01-06 18:35:34.188585,2
59023,9,2018-01-06 18:38:34.282823,2018-01-06 18:38:34.282823,2
59024,9,2018-01-06 18:42:14.333787,2018-01-06 18:42:14.333787,1
59025,8,2018-01-06 18:42:54.232872,2018-01-06 18:42:54.232872,1
59026,7,2018-01-06 18:43:34.092255,2018-01-06 18:43:34.092255,2
59027,6,2018-01-06 18:46:54.333986,2018-01-06 18:46:54.333986,2
59028,7,2018-01-06 18:47:14.194196,2018-01-06 18:47:14.194196,2
59029,8,2018-01-06 18:49:54.035332,2018-01-06 18:49:54.035332,2
59030,9,2018-01-06 18:52:14.165974,2018-01-06 18:52:14.165974,1
59031,8,2018-01-06 18:53:14.330098,2018-01-06 18:53:14.330098,1
59032,7,2018-01-06 18:53:54.389279,2018-01-06 18:53:54.389279,1
59033,8,2018-01-06 18:54:14.208959,2018-01-06 18:54:14.208959,1
59034,7,2018-01-06 18:54:54.158498,2018-01-06 18:54:54.158498,1
59035,8,2018-01-06 18:55:34.022505,2018-01-06 18:55:34.022505,1
59036,9,2018-01-06 18:56:13.973906,2018-01-06 18:56:13.973906,1
59037,8,2018-01-06 18:56:34.034907,2018-01-06 18:56:34.034907,1
59038,8,2018-01-06 18:58:14.182373,2018-01-06 18:58:14.182373,0
59039,8,2018-01-06 18:59:34.110222,2018-01-06 18:59:34.110222,1
59041,8,2018-01-06 19:07:35.983256,2018-01-06 19:07:35.983256,2
59042,9,2018-01-06 19:08:14.222589,2018-01-06 19:08:14.222589,2
59045,7,2018-01-06 19:12:34.146663,2018-01-06 19:12:34.146663,1
59047,6,2018-01-06 19:14:34.233915,2018-01-06 19:14:34.233915,2
59050,6,2018-01-06 19:17:14.045897,2018-01-06 19:17:14.045897,1
59053,7,2018-01-06 19:24:54.098418,2018-01-06 19:24:54.098418,1
59055,8,2018-01-06 19:26:54.027316,2018-01-06 19:26:54.027316,2
59058,9,2018-01-06 19:40:54.009354,2018-01-06 19:40:54.009354,2
59060,7,2018-01-06 19:43:34.196734,2018-01-06 19:43:34.196734,2
59062,5,2018-01-06 19:48:53.970187,2018-01-06 19:48:53.970187,2
59063,4,2018-01-06 19:53:13.995905,2018-01-06 19:53:13.995905,2
59065,4,2018-01-06 19:53:53.846022,2018-01-06 19:53:53.846022,2
59069,3,2018-01-06 19:59:13.957509,2018-01-06 19:59:13.957509,16
59070,2,2018-01-06 20:00:14.027632,2018-01-06 20:00:14.027632,16
59071,3,2018-01-06 20:00:53.961006,2018-01-06 20:00:53.961006,4
59073,3,2018-01-06 20:02:33.941801,2018-01-06 20:02:33.941801,5
59074,2,2018-01-06 20:03:14.031363,2018-01-06 20:03:14.031363,16
59080,5,2018-01-06 20:11:53.974111,2018-01-06 20:11:53.974111,1
59081,4,2018-01-06 20:12:33.806519,2018-01-06 20:12:33.806519,1
59083,4,2018-01-06 20:15:33.823776,2018-01-06 20:15:33.823776,1
59085,4,2018-01-06 20:16:53.805628,2018-01-06 20:16:53.805628,1
59088,5,2018-01-06 20:22:53.920483,2018-01-06 20:22:53.920483,2
59090,4,2018-01-06 20:24:13.853342,2018-01-06 20:24:13.853342,1
59092,2,2018-01-06 20:24:53.8401,2018-01-06 20:24:53.8401,2
59094,2,2018-01-06 20:29:53.901864,2018-01-06 20:29:53.901864,2
59095,1,2018-01-06 20:30:33.937922,2018-01-06 20:30:33.937922,20
