id,created_at,updated_at,status,order_id
57145,2017-11-07 04:25:04.492268,2017-11-07 04:25:04.492268,delivered,27617
57146,2017-11-07 04:30:30.950355,2017-11-07 04:30:30.950355,submitted,27619
57147,2017-11-07 04:31:07.444357,2017-11-07 04:31:07.444357,processing,27619
57148,2017-11-07 04:36:02.2172,2017-11-07 04:36:02.2172,requesting,27619
57149,2017-11-07 04:36:29.072337,2017-11-07 04:36:29.072337,accepted,27619
57152,2017-11-07 04:38:17.827354,2017-11-07 04:38:17.827354,arrived,27619
57153,2017-11-07 04:40:45.799354,2017-11-07 04:40:45.799354,delivering,27619
57158,2017-11-07 04:51:52.107532,2017-11-07 04:51:52.107532,delivered,27619
57150,2017-11-07 04:37:41.516464,2017-11-07 04:37:41.516464,submitted,27623
57151,2017-11-07 04:37:50.612692,2017-11-07 04:37:50.612692,processing,27623
57154,2017-11-07 04:44:59.371249,2017-11-07 04:44:59.371249,requesting,27623
57155,2017-11-07 04:45:07.832483,2017-11-07 04:45:07.832483,accepted,27623
57156,2017-11-07 04:45:13.659906,2017-11-07 04:45:13.659906,arrived,27623
57157,2017-11-07 04:47:37.060115,2017-11-07 04:47:37.060115,delivering,27623
57159,2017-11-07 04:54:47.277175,2017-11-07 04:54:47.277175,delivered,27623
57160,2017-11-07 05:03:16.946759,2017-11-07 05:03:16.946759,submitted,27630
57161,2017-11-07 05:07:46.130549,2017-11-07 05:07:46.130549,processing,27630
57175,2017-11-07 05:25:00.96176,2017-11-07 05:25:00.96176,requesting,27630
57176,2017-11-07 05:25:09.252067,2017-11-07 05:25:09.252067,accepted,27630
57177,2017-11-07 05:27:36.347984,2017-11-07 05:27:36.347984,arrived,27630
57179,2017-11-07 05:29:26.175906,2017-11-07 05:29:26.175906,delivering,27630
57182,2017-11-07 05:34:56.831681,2017-11-07 05:34:56.831681,delivered,27630
57162,2017-11-07 05:08:31.957243,2017-11-07 05:08:31.957243,submitted,27631
57163,2017-11-07 05:09:11.471939,2017-11-07 05:09:11.471939,processing,27631
57168,2017-11-07 05:15:21.462862,2017-11-07 05:15:21.462862,requesting,27631
57169,2017-11-07 05:15:32.832541,2017-11-07 05:15:32.832541,accepted,27631
57170,2017-11-07 05:15:39.552969,2017-11-07 05:15:39.552969,arrived,27631
57171,2017-11-07 05:18:01.258418,2017-11-07 05:18:01.258418,delivering,27631
57173,2017-11-07 05:21:58.424193,2017-11-07 05:21:58.424193,delivered,27631
57164,2017-11-07 05:10:05.763804,2017-11-07 05:10:05.763804,submitted,27632
57165,2017-11-07 05:11:31.011302,2017-11-07 05:11:31.011302,processing,27632
57166,2017-11-07 05:14:18.712215,2017-11-07 05:14:18.712215,requesting,27632
57167,2017-11-07 05:14:29.586878,2017-11-07 05:14:29.586878,accepted,27632
57172,2017-11-07 05:18:17.918671,2017-11-07 05:18:17.918671,arrived,27632
57174,2017-11-07 05:24:20.783412,2017-11-07 05:24:20.783412,delivering,27632
57178,2017-11-07 05:27:38.857933,2017-11-07 05:27:38.857933,delivered,27632
57183,2017-11-07 05:35:42.359712,2017-11-07 05:35:42.359712,submitted,27633
57184,2017-11-07 05:37:52.503025,2017-11-07 05:37:52.503025,processing,27633
57189,2017-11-07 05:42:52.933061,2017-11-07 05:42:52.933061,requesting,27633
57190,2017-11-07 05:43:05.965052,2017-11-07 05:43:05.965052,accepted,27633
57196,2017-11-07 05:49:56.645324,2017-11-07 05:49:56.645324,arrived,27633
57198,2017-11-07 05:51:39.007662,2017-11-07 05:51:39.007662,delivering,27633
57202,2017-11-07 05:57:29.620874,2017-11-07 05:57:29.620874,delivered,27633
57180,2017-11-07 05:34:27.289181,2017-11-07 05:34:27.289181,submitted,27634
57181,2017-11-07 05:34:40.751293,2017-11-07 05:34:40.751293,processing,27634
57185,2017-11-07 05:41:01.876385,2017-11-07 05:41:01.876385,requesting,27634
57186,2017-11-07 05:41:13.551054,2017-11-07 05:41:13.551054,accepted,27634
57191,2017-11-07 05:44:34.104809,2017-11-07 05:44:34.104809,arrived,27634
57192,2017-11-07 05:46:44.72262,2017-11-07 05:46:44.72262,delivering,27634
57199,2017-11-07 05:53:05.36512,2017-11-07 05:53:05.36512,delivered,27634
57187,2017-11-07 05:42:08.135244,2017-11-07 05:42:08.135244,submitted,27636
57188,2017-11-07 05:42:52.779287,2017-11-07 05:42:52.779287,processing,27636
57194,2017-11-07 05:48:59.605504,2017-11-07 05:48:59.605504,requesting,27636
57197,2017-11-07 05:51:01.376546,2017-11-07 05:51:01.376546,failed,27636
57200,2017-11-07 05:54:55.506317,2017-11-07 05:54:55.506317,accepted,27636
57205,2017-11-07 05:59:57.573175,2017-11-07 05:59:57.573175,arrived,27636
57206,2017-11-07 06:01:42.975292,2017-11-07 06:01:42.975292,delivering,27636
57209,2017-11-07 06:06:11.094139,2017-11-07 06:06:11.094139,delivered,27636
57193,2017-11-07 05:48:58.30689,2017-11-07 05:48:58.30689,submitted,27637
57195,2017-11-07 05:49:51.87239,2017-11-07 05:49:51.87239,processing,27637
57201,2017-11-07 05:55:25.416017,2017-11-07 05:55:25.416017,requesting,27637
57203,2017-11-07 05:57:41.443874,2017-11-07 05:57:41.443874,failed,27637
57204,2017-11-07 05:58:12.93066,2017-11-07 05:58:12.93066,accepted,27637
57207,2017-11-07 06:03:52.784395,2017-11-07 06:03:52.784395,arrived,27637
57208,2017-11-07 06:05:16.55672,2017-11-07 06:05:16.55672,delivering,27637
57210,2017-11-07 06:12:19.851036,2017-11-07 06:12:19.851036,delivered,27637
57877,2017-11-08 05:31:51.330178,2017-11-08 05:31:51.330178,submitted,27640
57878,2017-11-08 05:33:18.123132,2017-11-08 05:33:18.123132,processing,27640
57880,2017-11-08 05:36:42.616814,2017-11-08 05:36:42.616814,requesting,27640
57881,2017-11-08 05:36:50.745079,2017-11-08 05:36:50.745079,accepted,27640
57883,2017-11-08 05:40:57.4025,2017-11-08 05:40:57.4025,arrived,27640
57884,2017-11-08 05:41:27.697312,2017-11-08 05:41:27.697312,delivering,27640
57889,2017-11-08 05:50:36.884891,2017-11-08 05:50:36.884891,delivered,27640
57311,2017-11-07 17:41:02.682977,2017-11-07 17:41:02.682977,submitted,27674
57312,2017-11-07 17:41:33.128118,2017-11-07 17:41:33.128118,processing,27674
57347,2017-11-07 18:02:37.201539,2017-11-07 18:02:37.201539,requesting,27674
57348,2017-11-07 18:02:43.139429,2017-11-07 18:02:43.139429,accepted,27674
57354,2017-11-07 18:09:21.096023,2017-11-07 18:09:21.096023,arrived,27674
57355,2017-11-07 18:11:01.547938,2017-11-07 18:11:01.547938,delivering,27674
57364,2017-11-07 18:22:05.588652,2017-11-07 18:22:05.588652,delivered,27674
57211,2017-11-07 14:18:20.50112,2017-11-07 14:18:20.50112,submitted,27678
57212,2017-11-07 14:25:49.035386,2017-11-07 14:25:49.035386,processing,27678
57213,2017-11-07 14:35:46.584655,2017-11-07 14:35:46.584655,requesting,27678
57214,2017-11-07 14:35:53.750923,2017-11-07 14:35:53.750923,accepted,27678
57215,2017-11-07 14:41:34.927754,2017-11-07 14:41:34.927754,arrived,27678
57216,2017-11-07 14:42:47.529158,2017-11-07 14:42:47.529158,delivering,27678
57217,2017-11-07 14:51:22.813858,2017-11-07 14:51:22.813858,delivered,27678
57247,2017-11-07 17:10:33.206831,2017-11-07 17:10:33.206831,submitted,27688
57255,2017-11-07 17:14:52.981301,2017-11-07 17:14:52.981301,processing,27688
57256,2017-11-07 17:15:51.539755,2017-11-07 17:15:51.539755,requesting,27688
57257,2017-11-07 17:15:59.649446,2017-11-07 17:15:59.649446,accepted,27688
57272,2017-11-07 17:25:56.573645,2017-11-07 17:25:56.573645,arrived,27688
57273,2017-11-07 17:25:58.873844,2017-11-07 17:25:58.873844,delivering,27688
57294,2017-11-07 17:34:47.237142,2017-11-07 17:34:47.237142,delivered,27688
57219,2017-11-07 15:21:59.483086,2017-11-07 15:21:59.483086,submitted,27689
57221,2017-11-07 15:26:57.245618,2017-11-07 15:26:57.245618,processing,27689
57222,2017-11-07 15:36:51.467039,2017-11-07 15:36:51.467039,requesting,27689
57223,2017-11-07 15:36:57.330525,2017-11-07 15:36:57.330525,accepted,27689
57226,2017-11-07 15:42:02.969398,2017-11-07 15:42:02.969398,arrived,27689
57227,2017-11-07 15:45:41.403306,2017-11-07 15:45:41.403306,delivering,27689
57230,2017-11-07 15:51:18.381854,2017-11-07 15:51:18.381854,delivered,27689
57218,2017-11-07 15:21:45.077772,2017-11-07 15:21:45.077772,submitted,27690
57220,2017-11-07 15:25:59.227264,2017-11-07 15:25:59.227264,processing,27690
57224,2017-11-07 15:41:01.934229,2017-11-07 15:41:01.934229,requesting,27690
57225,2017-11-07 15:41:10.399718,2017-11-07 15:41:10.399718,accepted,27690
57228,2017-11-07 15:50:58.475194,2017-11-07 15:50:58.475194,arrived,27690
57229,2017-11-07 15:51:02.86907,2017-11-07 15:51:02.86907,delivering,27690
57231,2017-11-07 15:59:45.850458,2017-11-07 15:59:45.850458,delivered,27690
57238,2017-11-07 17:00:18.620007,2017-11-07 17:00:18.620007,submitted,27707
57239,2017-11-07 17:00:26.192171,2017-11-07 17:00:26.192171,processing,27707
57264,2017-11-07 17:18:59.351541,2017-11-07 17:18:59.351541,requesting,27707
57265,2017-11-07 17:19:09.196584,2017-11-07 17:19:09.196584,accepted,27707
57284,2017-11-07 17:32:18.536235,2017-11-07 17:32:18.536235,arrived,27707
57291,2017-11-07 17:33:33.890949,2017-11-07 17:33:33.890949,delivering,27707
57307,2017-11-07 17:39:36.890392,2017-11-07 17:39:36.890392,delivered,27707
57232,2017-11-07 16:50:50.887801,2017-11-07 16:50:50.887801,submitted,27709
57233,2017-11-07 16:51:56.738208,2017-11-07 16:51:56.738208,processing,27709
57234,2017-11-07 16:54:00.675137,2017-11-07 16:54:00.675137,requesting,27709
57235,2017-11-07 16:54:08.640577,2017-11-07 16:54:08.640577,accepted,27709
57237,2017-11-07 16:58:41.491476,2017-11-07 16:58:41.491476,arrived,27709
57240,2017-11-07 17:00:48.245159,2017-11-07 17:00:48.245159,delivering,27709
57242,2017-11-07 17:06:38.133075,2017-11-07 17:06:38.133075,delivered,27709
57236,2017-11-07 16:57:18.38967,2017-11-07 16:57:18.38967,submitted,27713
57241,2017-11-07 17:02:46.30015,2017-11-07 17:02:46.30015,processing,27713
57243,2017-11-07 17:06:39.739501,2017-11-07 17:06:39.739501,requesting,27713
57244,2017-11-07 17:06:47.863592,2017-11-07 17:06:47.863592,accepted,27713
57250,2017-11-07 17:12:35.756939,2017-11-07 17:12:35.756939,arrived,27713
57254,2017-11-07 17:14:49.196921,2017-11-07 17:14:49.196921,delivering,27713
57290,2017-11-07 17:32:54.971034,2017-11-07 17:32:54.971034,delivered,27713
57280,2017-11-07 17:31:11.258231,2017-11-07 17:31:11.258231,submitted,27714
57282,2017-11-07 17:31:46.361843,2017-11-07 17:31:46.361843,processing,27714
57317,2017-11-07 17:45:04.319774,2017-11-07 17:45:04.319774,requesting,27714
57319,2017-11-07 17:45:35.717573,2017-11-07 17:45:35.717573,accepted,27714
57328,2017-11-07 17:49:35.939647,2017-11-07 17:49:35.939647,arrived,27714
57332,2017-11-07 17:51:48.436187,2017-11-07 17:51:48.436187,delivering,27714
57339,2017-11-07 17:57:52.469797,2017-11-07 17:57:52.469797,delivered,27714
59608,2017-11-10 17:07:47.269179,2017-11-10 17:07:47.269179,submitted,27719
59664,2017-11-10 17:44:02.949162,2017-11-10 17:44:02.949162,requesting,27719
59668,2017-11-10 17:44:24.507737,2017-11-10 17:44:24.507737,accepted,27719
59675,2017-11-10 17:49:26.560265,2017-11-10 17:49:26.560265,arrived,27719
59679,2017-11-10 17:50:41.478465,2017-11-10 17:50:41.478465,delivering,27719
59702,2017-11-10 18:02:48.51294,2017-11-10 18:02:48.51294,delivered,27719
57245,2017-11-07 17:08:49.69793,2017-11-07 17:08:49.69793,submitted,27721
57246,2017-11-07 17:09:01.323052,2017-11-07 17:09:01.323052,processing,27721
57248,2017-11-07 17:12:08.3619,2017-11-07 17:12:08.3619,requesting,27721
57249,2017-11-07 17:12:13.882051,2017-11-07 17:12:13.882051,accepted,27721
57261,2017-11-07 17:17:51.045363,2017-11-07 17:17:51.045363,arrived,27721
57267,2017-11-07 17:19:53.871407,2017-11-07 17:19:53.871407,delivering,27721
57293,2017-11-07 17:34:15.879917,2017-11-07 17:34:15.879917,delivered,27721
57266,2017-11-07 17:19:32.895701,2017-11-07 17:19:32.895701,submitted,27724
57268,2017-11-07 17:20:25.353046,2017-11-07 17:20:25.353046,processing,27724
57299,2017-11-07 17:36:02.992783,2017-11-07 17:36:02.992783,requesting,27724
57302,2017-11-07 17:36:28.882397,2017-11-07 17:36:28.882397,accepted,27724
57326,2017-11-07 17:49:06.908259,2017-11-07 17:49:06.908259,arrived,27724
57331,2017-11-07 17:51:46.375226,2017-11-07 17:51:46.375226,delivering,27724
57344,2017-11-07 17:59:54.596284,2017-11-07 17:59:54.596284,delivered,27724
57251,2017-11-07 17:13:16.908651,2017-11-07 17:13:16.908651,submitted,27727
57253,2017-11-07 17:14:13.460171,2017-11-07 17:14:13.460171,processing,27727
57262,2017-11-07 17:18:24.373216,2017-11-07 17:18:24.373216,requesting,27727
57263,2017-11-07 17:18:34.058839,2017-11-07 17:18:34.058839,accepted,27727
57659,2017-11-08 00:27:14.199917,2017-11-08 00:27:14.199917,delivered,27727
57252,2017-11-07 17:14:09.676107,2017-11-07 17:14:09.676107,submitted,27728
57258,2017-11-07 17:16:19.219024,2017-11-07 17:16:19.219024,processing,27728
57269,2017-11-07 17:21:39.879864,2017-11-07 17:21:39.879864,requesting,27728
57270,2017-11-07 17:23:51.138593,2017-11-07 17:23:51.138593,failed,27728
57271,2017-11-07 17:24:49.131645,2017-11-07 17:24:49.131645,accepted,27728
57274,2017-11-07 17:29:12.002847,2017-11-07 17:29:12.002847,arrived,27728
57289,2017-11-07 17:32:41.307899,2017-11-07 17:32:41.307899,delivering,27728
57318,2017-11-07 17:45:10.283025,2017-11-07 17:45:10.283025,delivered,27728
57283,2017-11-07 17:32:07.462274,2017-11-07 17:32:07.462274,submitted,27737
57304,2017-11-07 17:37:46.385095,2017-11-07 17:37:46.385095,processing,27737
57356,2017-11-07 18:11:28.969884,2017-11-07 18:11:28.969884,requesting,27737
57357,2017-11-07 18:11:54.421367,2017-11-07 18:11:54.421367,accepted,27737
57362,2017-11-07 18:20:06.923645,2017-11-07 18:20:06.923645,arrived,27737
57363,2017-11-07 18:21:07.532963,2017-11-07 18:21:07.532963,delivering,27737
57373,2017-11-07 18:34:41.183933,2017-11-07 18:34:41.183933,delivered,27737
57275,2017-11-07 17:29:28.812815,2017-11-07 17:29:28.812815,submitted,27738
57276,2017-11-07 17:29:40.980745,2017-11-07 17:29:40.980745,processing,27738
57279,2017-11-07 17:31:07.314171,2017-11-07 17:31:07.314171,requesting,27738
57281,2017-11-07 17:31:19.661361,2017-11-07 17:31:19.661361,accepted,27738
57296,2017-11-07 17:35:32.859458,2017-11-07 17:35:32.859458,arrived,27738
57303,2017-11-07 17:37:17.501283,2017-11-07 17:37:17.501283,delivering,27738
57325,2017-11-07 17:48:12.791459,2017-11-07 17:48:12.791459,delivered,27738
57286,2017-11-07 17:32:36.003255,2017-11-07 17:32:36.003255,submitted,27744
57288,2017-11-07 17:32:40.257162,2017-11-07 17:32:40.257162,processing,27744
57292,2017-11-07 17:34:10.89047,2017-11-07 17:34:10.89047,requesting,27744
57300,2017-11-07 17:36:17.772918,2017-11-07 17:36:17.772918,failed,27744
57301,2017-11-07 17:36:26.757319,2017-11-07 17:36:26.757319,accepted,27744
57306,2017-11-07 17:39:31.492228,2017-11-07 17:39:31.492228,arrived,27744
57314,2017-11-07 17:42:00.644498,2017-11-07 17:42:00.644498,delivering,27744
57330,2017-11-07 17:51:20.042411,2017-11-07 17:51:20.042411,delivered,27744
57277,2017-11-07 17:31:00.805338,2017-11-07 17:31:00.805338,submitted,27746
57278,2017-11-07 17:31:06.210044,2017-11-07 17:31:06.210044,processing,27746
57285,2017-11-07 17:32:32.66128,2017-11-07 17:32:32.66128,requesting,27746
57287,2017-11-07 17:32:39.44886,2017-11-07 17:32:39.44886,accepted,27746
57315,2017-11-07 17:43:08.91985,2017-11-07 17:43:08.91985,arrived,27746
57316,2017-11-07 17:43:45.073824,2017-11-07 17:43:45.073824,delivering,27746
57333,2017-11-07 17:52:25.946878,2017-11-07 17:52:25.946878,delivered,27746
57298,2017-11-07 17:35:39.39808,2017-11-07 17:35:39.39808,submitted,27754
57308,2017-11-07 17:40:20.071699,2017-11-07 17:40:20.071699,processing,27754
57335,2017-11-07 17:54:34.170864,2017-11-07 17:54:34.170864,requesting,27754
57336,2017-11-07 17:54:50.532981,2017-11-07 17:54:50.532981,accepted,27754
57341,2017-11-07 17:58:35.280615,2017-11-07 17:58:35.280615,arrived,27754
57345,2017-11-07 17:59:55.304121,2017-11-07 17:59:55.304121,delivering,27754
57358,2017-11-07 18:13:03.205828,2017-11-07 18:13:03.205828,delivered,27754
57305,2017-11-07 17:39:10.465279,2017-11-07 17:39:10.465279,submitted,27755
57310,2017-11-07 17:40:57.350081,2017-11-07 17:40:57.350081,processing,27755
57324,2017-11-07 17:47:34.051979,2017-11-07 17:47:34.051979,requesting,27755
57327,2017-11-07 17:49:34.802008,2017-11-07 17:49:34.802008,failed,27755
57329,2017-11-07 17:50:18.125281,2017-11-07 17:50:18.125281,accepted,27755
57340,2017-11-07 17:58:11.137504,2017-11-07 17:58:11.137504,arrived,27755
57346,2017-11-07 18:00:02.432989,2017-11-07 18:00:02.432989,delivering,27755
57350,2017-11-07 18:06:56.60617,2017-11-07 18:06:56.60617,delivered,27755
57320,2017-11-07 17:46:05.612034,2017-11-07 17:46:05.612034,submitted,27761
57321,2017-11-07 17:46:29.2845,2017-11-07 17:46:29.2845,processing,27761
57322,2017-11-07 17:47:23.391074,2017-11-07 17:47:23.391074,requesting,27761
57323,2017-11-07 17:47:32.797132,2017-11-07 17:47:32.797132,accepted,27761
57342,2017-11-07 17:58:38.807962,2017-11-07 17:58:38.807962,arrived,27761
57343,2017-11-07 17:58:41.891059,2017-11-07 17:58:41.891059,delivering,27761
57353,2017-11-07 18:09:11.106071,2017-11-07 18:09:11.106071,delivered,27761
57337,2017-11-07 17:56:33.230175,2017-11-07 17:56:33.230175,submitted,27765
57338,2017-11-07 17:57:13.310609,2017-11-07 17:57:13.310609,processing,27765
57349,2017-11-07 18:06:49.805838,2017-11-07 18:06:49.805838,requesting,27765
57351,2017-11-07 18:07:02.505468,2017-11-07 18:07:02.505468,accepted,27765
57359,2017-11-07 18:13:52.233764,2017-11-07 18:13:52.233764,arrived,27765
57361,2017-11-07 18:14:44.137055,2017-11-07 18:14:44.137055,delivering,27765
57369,2017-11-07 18:28:24.627309,2017-11-07 18:28:24.627309,delivered,27765
57352,2017-11-07 18:08:54.166487,2017-11-07 18:08:54.166487,submitted,27771
57360,2017-11-07 18:14:35.474936,2017-11-07 18:14:35.474936,processing,27771
57365,2017-11-07 18:25:49.361777,2017-11-07 18:25:49.361777,requesting,27771
57366,2017-11-07 18:26:30.289644,2017-11-07 18:26:30.289644,accepted,27771
57370,2017-11-07 18:33:05.473976,2017-11-07 18:33:05.473976,arrived,27771
57374,2017-11-07 18:35:33.8085,2017-11-07 18:35:33.8085,delivering,27771
57394,2017-11-07 18:46:23.751033,2017-11-07 18:46:23.751033,delivered,27771
57367,2017-11-07 18:27:18.464884,2017-11-07 18:27:18.464884,submitted,27787
57368,2017-11-07 18:27:42.328768,2017-11-07 18:27:42.328768,processing,27787
57371,2017-11-07 18:34:16.737664,2017-11-07 18:34:16.737664,requesting,27787
57372,2017-11-07 18:34:26.37824,2017-11-07 18:34:26.37824,accepted,27787
57376,2017-11-07 18:36:39.028167,2017-11-07 18:36:39.028167,arrived,27787
57380,2017-11-07 18:38:24.729285,2017-11-07 18:38:24.729285,delivering,27787
57389,2017-11-07 18:43:21.077279,2017-11-07 18:43:21.077279,delivered,27787
57381,2017-11-07 18:39:21.754475,2017-11-07 18:39:21.754475,submitted,27790
57382,2017-11-07 18:39:30.306385,2017-11-07 18:39:30.306385,processing,27790
57387,2017-11-07 18:40:53.875219,2017-11-07 18:40:53.875219,requesting,27790
57388,2017-11-07 18:41:02.610211,2017-11-07 18:41:02.610211,accepted,27790
57395,2017-11-07 18:48:41.067599,2017-11-07 18:48:41.067599,arrived,27790
57397,2017-11-07 18:49:57.434077,2017-11-07 18:49:57.434077,delivering,27790
57413,2017-11-07 19:01:52.137296,2017-11-07 19:01:52.137296,delivered,27790
57385,2017-11-07 18:40:08.360598,2017-11-07 18:40:08.360598,submitted,27791
57386,2017-11-07 18:40:17.165875,2017-11-07 18:40:17.165875,processing,27791
57392,2017-11-07 18:45:20.621081,2017-11-07 18:45:20.621081,requesting,27791
57393,2017-11-07 18:45:28.781632,2017-11-07 18:45:28.781632,accepted,27791
57396,2017-11-07 18:48:51.912106,2017-11-07 18:48:51.912106,arrived,27791
57404,2017-11-07 18:54:25.119973,2017-11-07 18:54:25.119973,delivering,27791
57411,2017-11-07 19:00:24.940995,2017-11-07 19:00:24.940995,delivered,27791
57375,2017-11-07 18:35:50.921859,2017-11-07 18:35:50.921859,submitted,27794
57377,2017-11-07 18:36:50.667127,2017-11-07 18:36:50.667127,processing,27794
57398,2017-11-07 18:50:04.059375,2017-11-07 18:50:04.059375,requesting,27794
57399,2017-11-07 18:50:14.602202,2017-11-07 18:50:14.602202,accepted,27794
57410,2017-11-07 18:59:57.732839,2017-11-07 18:59:57.732839,arrived,27794
57417,2017-11-07 19:06:00.223371,2017-11-07 19:06:00.223371,delivering,27794
57423,2017-11-07 19:13:58.090882,2017-11-07 19:13:58.090882,delivered,27794
57400,2017-11-07 18:51:21.944568,2017-11-07 18:51:21.944568,submitted,27800
57402,2017-11-07 18:52:15.455939,2017-11-07 18:52:15.455939,processing,27800
57420,2017-11-07 19:09:08.318526,2017-11-07 19:09:08.318526,requesting,27800
57421,2017-11-07 19:09:18.693069,2017-11-07 19:09:18.693069,accepted,27800
57425,2017-11-07 19:17:13.683057,2017-11-07 19:17:13.683057,arrived,27800
57427,2017-11-07 19:19:52.467102,2017-11-07 19:19:52.467102,delivering,27800
57443,2017-11-07 19:36:06.198888,2017-11-07 19:36:06.198888,delivered,27800
57403,2017-11-07 18:52:27.745975,2017-11-07 18:52:27.745975,submitted,27804
57405,2017-11-07 18:54:29.321065,2017-11-07 18:54:29.321065,processing,27804
57414,2017-11-07 19:03:56.270189,2017-11-07 19:03:56.270189,requesting,27804
57415,2017-11-07 19:04:03.564254,2017-11-07 19:04:03.564254,accepted,27804
57416,2017-11-07 19:05:33.887492,2017-11-07 19:05:33.887492,arrived,27804
57424,2017-11-07 19:15:45.68161,2017-11-07 19:15:45.68161,delivering,27804
57434,2017-11-07 19:28:04.318945,2017-11-07 19:28:04.318945,delivered,27804
57406,2017-11-07 18:57:43.883526,2017-11-07 18:57:43.883526,submitted,27806
57407,2017-11-07 18:58:55.627157,2017-11-07 18:58:55.627157,processing,27806
57408,2017-11-07 18:58:59.279401,2017-11-07 18:58:59.279401,requesting,27806
57409,2017-11-07 18:59:06.87988,2017-11-07 18:59:06.87988,accepted,27806
57418,2017-11-07 19:08:45.477644,2017-11-07 19:08:45.477644,arrived,27806
57419,2017-11-07 19:08:49.714701,2017-11-07 19:08:49.714701,delivering,27806
57422,2017-11-07 19:13:56.632028,2017-11-07 19:13:56.632028,delivered,27806
57412,2017-11-07 19:01:48.367039,2017-11-07 19:01:48.367039,submitted,27818
57437,2017-11-07 19:30:29.716337,2017-11-07 19:30:29.716337,delivering,27818
57444,2017-11-07 19:38:38.314447,2017-11-07 19:38:38.314447,processing,27818
57445,2017-11-07 19:40:02.118891,2017-11-07 19:40:02.118891,requesting,27818
57446,2017-11-07 19:40:11.680054,2017-11-07 19:40:11.680054,accepted,27818
57448,2017-11-07 19:44:22.268312,2017-11-07 19:44:22.268312,arrived,27818
57464,2017-11-07 20:06:17.48021,2017-11-07 20:06:17.48021,delivered,27818
57436,2017-11-07 19:30:24.150941,2017-11-07 19:30:24.150941,submitted,27824
57438,2017-11-07 19:31:11.150585,2017-11-07 19:31:11.150585,processing,27824
57451,2017-11-07 19:44:59.343696,2017-11-07 19:44:59.343696,requesting,27824
57452,2017-11-07 19:45:26.401035,2017-11-07 19:45:26.401035,accepted,27824
57453,2017-11-07 19:52:27.541293,2017-11-07 19:52:27.541293,arrived,27824
57456,2017-11-07 19:56:28.687948,2017-11-07 19:56:28.687948,delivering,27824
57465,2017-11-07 20:06:32.442794,2017-11-07 20:06:32.442794,delivered,27824
57426,2017-11-07 19:17:52.691777,2017-11-07 19:17:52.691777,submitted,27826
57428,2017-11-07 19:20:54.648402,2017-11-07 19:20:54.648402,processing,27826
57429,2017-11-07 19:20:58.003506,2017-11-07 19:20:58.003506,requesting,27826
57430,2017-11-07 19:21:04.299682,2017-11-07 19:21:04.299682,accepted,27826
57431,2017-11-07 19:25:53.638734,2017-11-07 19:25:53.638734,arrived,27826
57435,2017-11-07 19:28:37.697987,2017-11-07 19:28:37.697987,delivering,27826
57447,2017-11-07 19:42:42.000099,2017-11-07 19:42:42.000099,delivered,27826
57432,2017-11-07 19:26:54.029135,2017-11-07 19:26:54.029135,submitted,27834
57433,2017-11-07 19:27:12.719841,2017-11-07 19:27:12.719841,processing,27834
57449,2017-11-07 19:44:42.664586,2017-11-07 19:44:42.664586,requesting,27834
57450,2017-11-07 19:44:48.783713,2017-11-07 19:44:48.783713,accepted,27834
57454,2017-11-07 19:52:36.79347,2017-11-07 19:52:36.79347,arrived,27834
57455,2017-11-07 19:54:36.305398,2017-11-07 19:54:36.305398,delivering,27834
57459,2017-11-07 20:03:20.405526,2017-11-07 20:03:20.405526,delivered,27834
57439,2017-11-07 19:31:14.306041,2017-11-07 19:31:14.306041,submitted,27838
57440,2017-11-07 19:31:37.619166,2017-11-07 19:31:37.619166,processing,27838
57457,2017-11-07 19:56:55.270663,2017-11-07 19:56:55.270663,requesting,27838
57458,2017-11-07 19:57:05.587695,2017-11-07 19:57:05.587695,accepted,27838
57462,2017-11-07 20:04:15.088837,2017-11-07 20:04:15.088837,arrived,27838
57463,2017-11-07 20:04:18.746115,2017-11-07 20:04:18.746115,delivering,27838
57469,2017-11-07 20:12:15.419816,2017-11-07 20:12:15.419816,delivered,27838
57441,2017-11-07 19:33:55.556426,2017-11-07 19:33:55.556426,submitted,27852
57442,2017-11-07 19:34:39.982179,2017-11-07 19:34:39.982179,processing,27852
57460,2017-11-07 20:04:08.372427,2017-11-07 20:04:08.372427,requesting,27852
57461,2017-11-07 20:04:12.935578,2017-11-07 20:04:12.935578,accepted,27852
57468,2017-11-07 20:10:36.438379,2017-11-07 20:10:36.438379,arrived,27852
57470,2017-11-07 20:12:30.284329,2017-11-07 20:12:30.284329,delivering,27852
57471,2017-11-07 20:19:32.657853,2017-11-07 20:19:32.657853,delivered,27852
63369,2017-11-14 01:05:21.210148,2017-11-14 01:05:21.210148,submitted,27858
63370,2017-11-14 01:05:26.41376,2017-11-14 01:05:26.41376,processing,27858
63376,2017-11-14 01:22:22.020907,2017-11-14 01:22:22.020907,requesting,27858
63377,2017-11-14 01:22:30.54951,2017-11-14 01:22:30.54951,accepted,27858
63380,2017-11-14 01:24:23.173421,2017-11-14 01:24:23.173421,arrived,27858
63381,2017-11-14 01:27:41.223439,2017-11-14 01:27:41.223439,delivering,27858
63383,2017-11-14 01:40:21.600451,2017-11-14 01:40:21.600451,delivered,27858
57466,2017-11-07 20:07:30.893581,2017-11-07 20:07:30.893581,submitted,27872
57467,2017-11-07 20:08:56.432296,2017-11-07 20:08:56.432296,processing,27872
